model,elapsed_s,rss_mb,vms_mb,soc_temp_c,pmic_temp_c,arm_clock_mhz,get_throttled_raw,throttled_any,undervoltage_any,cpu_percent_total,process_cpu_percent
rps_ssd_lite_int8.tflite,0.5976760387420654,43.59375,83.015625,52.9,,2400.0,0x0,False,False,16.666666666666664,124.65163761835929
rps_ssd_lite_int8.tflite,0.6138079166412354,43.609375,83.015625,54.55,,2400.0,0x0,False,False,16.666666666666664,62.00029313699194
rps_ssd_lite_int8.tflite,0.6299304962158203,43.609375,83.015625,54.0,,2400.0,0x0,False,False,16.666666666666664,124.08193329941012
rps_ssd_lite_int8.tflite,0.645923376083374,43.609375,83.015625,53.45,,2400.0,0x0,False,False,28.57142857142857,62.49879299031602
rps_ssd_lite_int8.tflite,0.6620495319366455,43.609375,83.015625,53.45,,2400.0,0x0,False,False,16.666666666666664,62.030633575567585
rps_ssd_lite_int8.tflite,0.6781647205352783,43.609375,83.015625,55.1,,2400.0,0x0,False,False,28.57142857142857,124.11102377157495
rps_ssd_lite_int8.tflite,0.6940734386444092,43.609375,83.015625,54.0,,2400.0,0x0,False,False,28.57142857142857,62.83594846852983
rps_ssd_lite_int8.tflite,0.7101542949676514,43.625,83.015625,53.45,,2400.0,0x0,False,False,28.57142857142857,62.20219146189506
rps_ssd_lite_int8.tflite,0.7262318134307861,43.625,83.015625,53.45,,2400.0,0x0,False,False,16.666666666666664,124.40595379729467
rps_ssd_lite_int8.tflite,0.7422962188720703,43.625,83.015625,54.0,,2400.0,0x0,False,False,28.57142857142857,62.26035212046053
rps_ssd_lite_int8.tflite,0.7583816051483154,43.625,83.015625,53.45,,2400.0,0x0,False,False,16.666666666666664,124.32418152122034
rps_ssd_lite_int8.tflite,0.7745656967163086,43.625,83.015625,54.0,,2400.0,0x0,False,False,28.57142857142857,61.79312908650514
rps_ssd_lite_int8.tflite,0.790616512298584,43.625,83.015625,54.0,,2400.0,0x0,False,False,28.57142857142857,62.28828600629551
rps_ssd_lite_int8.tflite,0.806725025177002,43.625,83.015625,53.45,,2400.0,0x0,False,False,16.666666666666664,124.1456914292331
rps_ssd_lite_int8.tflite,0.8228061199188232,43.625,83.015625,54.0,,2400.0,0x0,False,False,28.57142857142857,62.17411824529826
rps_ssd_lite_int8.tflite,0.8387961387634277,43.640625,83.015625,54.0,,2400.0,0x0,False,False,28.57142857142857,125.09313964937265
rps_ssd_lite_int8.tflite,0.8549246788024902,43.640625,83.015625,52.9,,2400.0,0x0,False,False,16.666666666666664,62.009266422850196
rps_ssd_lite_int8.tflite,0.8709962368011475,43.65625,83.015625,55.1,,2400.0,0x0,False,False,28.57142857142857,62.23050302467145
rps_ssd_lite_int8.tflite,0.887052059173584,43.65625,83.015625,55.1,,2400.0,0x0,False,False,16.666666666666664,124.50434044321162
rps_ssd_lite_int8.tflite,0.903160572052002,43.671875,83.015625,52.9,,2400.0,0x0,False,False,28.57142857142857,62.133123321445225
rps_ssd_lite_int8.tflite,0.919426441192627,43.6875,83.015625,54.0,,2400.0,0x0,False,False,28.57142857142857,61.73823507260524
rps_ssd_lite_int8.tflite,0.935715913772583,43.6875,83.015625,55.1,,2400.0,0x0,False,False,16.666666666666664,122.85870333456698
rps_ssd_lite_int8.tflite,0.9518978595733643,43.6875,83.015625,54.0,,2400.0,0x0,False,False,16.666666666666664,61.46452255004746
rps_ssd_lite_int8.tflite,0.9681148529052734,43.6875,83.015625,53.45,,2400.0,0x0,False,False,28.57142857142857,123.40409201542795
rps_ssd_lite_int8.tflite,0.9841914176940918,43.6875,83.015625,54.0,,2400.0,0x0,False,False,16.666666666666664,62.17654981312552
rps_ssd_lite_int8.tflite,1.000237226486206,43.6875,83.015625,55.1,,2400.0,0x0,False,False,16.666666666666664,62.297055663984466
rps_ssd_lite_int8.tflite,1.0163664817810059,43.6875,83.015625,55.1,,2400.0,0x0,False,False,16.666666666666664,124.05228703765337
rps_ssd_lite_int8.tflite,1.0324594974517822,43.6875,83.015625,55.1,,2400.0,0x0,False,False,16.666666666666664,62.13626981577045
rps_ssd_lite_int8.tflite,1.0483672618865967,43.6875,83.015625,54.55,,2400.0,0x0,False,False,28.57142857142857,62.796564621705976
rps_ssd_lite_int8.tflite,1.0645136833190918,43.703125,83.015625,54.0,,2400.0,0x0,False,False,16.666666666666664,123.96927297781065
rps_ssd_lite_int8.tflite,1.0805494785308838,43.703125,83.015625,55.1,,2400.0,0x0,False,False,16.666666666666664,62.36086900720966
rps_ssd_lite_int8.tflite,1.096463680267334,43.703125,83.015625,54.55,,2400.0,0x0,False,False,16.666666666666664,125.61722809256351
rps_ssd_lite_int8.tflite,1.1126289367675781,43.71875,83.015625,54.0,,2400.0,0x0,False,False,16.666666666666664,61.9496509192569
rps_ssd_lite_int8.tflite,1.1286520957946777,43.71875,83.015625,55.1,,2400.0,0x0,False,False,28.57142857142857,62.34481207315103
rps_ssd_lite_int8.tflite,1.1445837020874023,43.71875,83.015625,55.1,,2400.0,0x0,False,False,16.666666666666664,125.5049692427946
rps_ssd_lite_int8.tflite,1.161700963973999,43.71875,83.015625,54.0,,2400.0,0x0,False,False,14.28571428571429,58.441599807702254
rps_ssd_lite_int8.tflite,1.177731990814209,43.71875,83.015625,54.0,,2400.0,0x0,False,False,19.999999999999996,62.36850380461185
rps_ssd_lite_int8.tflite,1.193645715713501,43.734375,83.015625,55.1,,2400.0,0x0,False,False,28.57142857142857,125.63841590601416
rps_ssd_lite_int8.tflite,1.2097179889678955,43.734375,83.015625,55.65,,2400.0,0x0,False,False,16.666666666666664,62.252817407337155
rps_ssd_lite_int8.tflite,1.2257318496704102,43.75,83.015625,54.55,,2400.0,0x0,False,False,28.57142857142857,124.86290052594437
rps_ssd_lite_int8.tflite,1.2417492866516113,43.75,83.015625,53.45,,2400.0,0x0,False,False,28.57142857142857,62.42813351690799
rps_ssd_lite_int8.tflite,1.257829189300537,43.75,83.015625,54.0,,2400.0,0x0,False,False,16.666666666666664,62.20519789878711
rps_ssd_lite_int8.tflite,1.2738723754882812,43.75,83.015625,54.55,,2400.0,0x0,False,False,28.57142857142857,62.315821700537185
rps_ssd_lite_int8.tflite,1.2900352478027344,43.75,83.015625,55.1,,2400.0,0x0,False,False,16.666666666666664,123.7715059110434
rps_ssd_lite_int8.tflite,1.306135892868042,43.75,83.015625,54.0,,2400.0,0x0,False,False,28.57142857142857,62.12347351159814
rps_ssd_lite_int8.tflite,1.3221204280853271,43.765625,83.015625,54.0,,2400.0,0x0,False,False,28.57142857142857,62.52246119268923
rps_ssd_lite_int8.tflite,1.3382673263549805,43.765625,83.015625,54.0,,2400.0,0x0,False,False,16.666666666666664,61.96166159650962
rps_ssd_lite_int8.tflite,1.3544418811798096,43.765625,83.015625,53.45,,2400.0,0x0,False,False,28.57142857142857,123.6921258359728
rps_ssd_lite_int8.tflite,1.370368480682373,43.765625,83.015625,54.0,,2400.0,0x0,False,False,16.666666666666664,62.742133657705935
rps_ssd_lite_int8.tflite,1.3865511417388916,43.765625,83.015625,55.65,,2400.0,0x0,False,False,28.57142857142857,61.82602293519265
rps_ssd_lite_int8.tflite,1.4026494026184082,43.765625,83.015625,54.0,,2400.0,0x0,False,False,28.57142857142857,124.19437437108432
rps_ssd_lite_int8.tflite,1.4185690879821777,43.765625,83.015625,54.0,,2400.0,0x0,False,False,28.57142857142857,62.828269861338825
rps_ssd_lite_int8.tflite,1.434624433517456,43.765625,83.015625,54.55,,2400.0,0x0,False,False,16.666666666666664,124.5321948052001
rps_ssd_lite_int8.tflite,1.4507465362548828,43.78125,83.015625,55.65,,2400.0,0x0,False,False,28.57142857142857,62.02151179177296
rps_ssd_lite_int8.tflite,1.4668750762939453,43.78125,83.015625,55.65,,2400.0,0x0,False,False,16.666666666666664,62.05579684618513
rps_ssd_lite_int8.tflite,1.4829585552215576,43.78125,83.015625,54.0,,2400.0,0x0,False,False,28.57142857142857,124.28841773331186
rps_ssd_lite_int8.tflite,1.4990780353546143,43.78125,83.015625,54.0,,2400.0,0x0,False,False,28.57142857142857,62.02137331350133
rps_ssd_lite_int8.tflite,1.5151700973510742,43.78125,83.015625,54.55,,2400.0,0x0,False,False,16.666666666666664,62.28196640508427
rps_ssd_lite_int8.tflite,1.5312156677246094,43.8125,83.015625,54.0,,2400.0,0x0,False,False,28.57142857142857,124.33792387275035
rps_ssd_lite_int8.tflite,1.5474011898040771,43.828125,83.015625,54.0,,2400.0,0x0,False,False,16.666666666666664,61.78817702559415
rps_ssd_lite_int8.tflite,1.5635757446289062,43.828125,83.015625,54.0,,2400.0,0x0,False,False,28.57142857142857,123.65714523668198
rps_ssd_lite_int8.tflite,1.579624891281128,43.828125,83.015625,54.55,,2400.0,0x0,False,False,16.666666666666664,124.61323168111693
rps_ssd_lite_int8.tflite,1.5957300662994385,43.828125,83.015625,55.1,,2400.0,0x0,False,False,28.57142857142857,62.08668891511669
rps_ssd_lite_int8.tflite,1.611907720565796,43.828125,83.015625,54.0,,2400.0,0x0,False,False,16.666666666666664,61.83147423414459
