frame_index,elapsed_s,phase,is_warmup,capture_ms,preprocess_ms,inference_ms,postprocess_draw_ms,display_wait_ms,total_frame_ms,top_label,top_confidence,detection_pass,expected_label,expected_match,drawn_count
158,15.89993667602539,measure,False,37.42039699864108,1.7730269992171088,68.04286800070258,0.16166600107681006,11.240978999921936,118.77875100071833,Paper,0.9681815505027771,True,none,False,1
159,16.018731832504272,measure,False,0.18875899877457414,1.8490830007067416,67.93381299939938,0.15831400014576502,11.255903998971917,83.89287799946032,Paper,0.9706723093986511,True,none,False,1
160,16.102640628814697,measure,False,34.73378200033039,2.3903199999040226,67.93366500096454,0.1587960014148848,11.24710800104367,116.60113299876684,Paper,0.9605004191398621,True,none,False,1
161,16.219258308410645,measure,False,0.2025360008701682,1.704935999441659,68.13629300086177,0.1568690004205564,11.264718999882462,81.6027219989337,Paper,0.9690927863121033,True,none,False,1
162,16.3008770942688,measure,False,36.504254001556546,1.7904169999383157,67.86125699909462,0.16273999972327147,11.249237000811263,117.70773799980816,Paper,0.9597861766815186,True,none,False,1
163,16.4186007976532,measure,False,0.21244400159048382,1.714490999802365,68.79095600015717,0.15755499953229446,11.270756000158144,82.27929300119285,Paper,0.9540996551513672,True,none,False,1
164,16.500896215438843,measure,False,36.490421000053175,1.7472680010541808,67.87370199890574,0.15459200039913412,11.249533999944106,117.64927600052033,Paper,0.9645680785179138,True,none,False,1
165,16.618561506271362,measure,False,0.19722099932550918,1.7282690005231416,67.73216500005219,0.1571100001456216,11.259533999691484,81.21335499890847,Paper,0.9671456813812256,True,none,False,1
166,16.699791431427002,measure,False,33.610509999562055,1.774768001268967,67.76462800007721,0.23094300013326574,11.239274999752524,114.75730900019698,Paper,0.9737091660499573,True,none,False,2
167,16.81456470489502,measure,False,0.2163319986721035,1.7171580002468545,67.87988599899109,0.16129499999806285,11.26534800096124,81.37835399975302,Paper,0.9769515991210938,True,none,False,1
168,16.89595913887024,measure,False,37.45126800095022,1.7709539988572942,68.06838600095944,0.16303700067510363,11.244033999901148,118.83778800074651,Paper,0.9783663153648376,True,none,False,1
169,17.01481294631958,measure,False,0.21605499932775274,2.2331550007947953,67.8261470002326,0.16296300054818857,11.258145001193043,84.18341399919882,Paper,0.9796704649925232,True,none,False,1
170,17.099012851715088,measure,False,34.40787599902251,1.7702130007819505,67.7197580007487,0.16349899851775263,11.245366998991813,115.44374999903084,Paper,0.9797178506851196,True,none,False,1
171,17.214472770690918,measure,False,0.19677700038300827,1.7282139997405466,67.81218299875036,0.16270299965981394,11.267440999290557,81.3041309993423,Paper,0.9767586588859558,True,none,False,1
172,17.295793294906616,measure,False,37.6403959999152,1.818564000132028,67.81157299883489,0.15798099957464729,11.244552999414736,118.8089739989664,Paper,0.9776033163070679,True,none,False,1
173,17.41462016105652,measure,False,0.22251699920161627,1.7225280007551191,68.4465510003065,0.1555359995109029,11.260755998591776,81.94103599998925,Paper,0.9778911471366882,True,none,False,1
174,17.496577739715576,measure,False,32.87338500012993,1.777138999386807,67.67942499936908,0.15981400065356866,11.242385999139515,113.87059099979524,Paper,0.9774649143218994,True,none,False,1
175,17.610465049743652,measure,False,0.20164800116617698,1.7952870002773125,67.94857199929538,0.1616850004211301,11.272626999925706,81.51220499894407,Paper,0.9803043007850647,True,none,False,1
176,17.691993236541748,measure,False,37.45782300029532,1.7831939985626377,67.96846100041876,0.16396200044255238,11.245681998843793,118.75456599955214,Paper,0.9792522192001343,True,none,False,1
177,17.81076455116272,measure,False,0.19405499915592372,1.7672689991741208,68.02751600116608,0.1579429990670178,11.275904000285664,81.57046299857029,Paper,0.9776625633239746,True,none,False,1
178,17.892350673675537,measure,False,37.109363000126905,1.7817129992181435,67.97455300147703,0.15474000065296423,11.253644999669632,118.41067900058988,Paper,0.9934026002883911,True,none,False,1
179,18.01078510284424,measure,False,0.19081299979006872,1.8405280006845715,67.93351599844755,0.15675800023018382,11.248441998759517,83.85967399954097,Paper,0.8697190284729004,True,none,False,1
180,18.09466052055359,measure,False,34.80959700027597,2.407191999736824,67.86785000076634,0.16338800014636945,11.260737001066445,116.65179900046496,Rock,0.9157232046127319,True,none,False,1
181,18.211329221725464,measure,False,0.20003600002382882,1.7226769996341318,68.02251499902923,0.15997999980754685,11.258385999099119,81.50740899873199,Rock,0.8885760307312012,True,none,False,1
182,18.29285168647766,measure,False,32.63368199986871,1.7851199991127942,67.9624229996989,0.16103599955386017,12.287009998544818,114.97184499967261,Rock,0.891237735748291,True,none,False,1
183,18.40783977508545,measure,False,0.1912400002765935,1.7031019997375552,68.42223599960562,0.16275800044240896,11.264218999713194,81.87698100118723,Rock,0.8782087564468384,True,none,False,1
184,18.48973250389099,measure,False,35.75435099992319,1.748251001117751,67.61916599862161,0.15709099898231216,12.292842999158893,117.7127749997453,Rock,0.9058238863945007,True,none,False,1
185,18.60746145248413,measure,False,0.19199899907107465,1.695195000138483,68.01003399959882,0.1593689994479064,11.250367000684491,81.44011200056411,Rock,0.8959276080131531,True,none,False,1
186,18.68891668319702,measure,False,36.57590199873084,1.7548979994899128,67.96688600115885,0.15548000010312535,12.289103000512114,118.88175099920772,Rock,0.893480122089386,True,none,False,1
187,18.807814836502075,measure,False,0.1928689998749178,1.708714000415057,68.06651499937288,0.16427700029453263,11.26116399973398,81.53407499958121,Rock,0.881935715675354,True,none,False,1
188,18.88936686515808,measure,False,36.13631100051862,1.7603240012249444,68.021533999854,0.15938800061121583,12.293620999116683,118.50723499992455,Rock,0.8916401267051697,True,none,False,1
189,19.007889986038208,measure,False,0.19422100012889132,2.1838409993506502,68.19149600050878,0.15477699889743235,11.262996998993913,84.44748600049934,Rock,0.8880642056465149,True,none,False,1
190,19.09235405921936,measure,False,29.214199999842094,1.7338800007564714,67.9264049995254,0.15320300008170307,12.273805999939214,111.43290000109118,Rock,0.8653578758239746,True,none,False,1
191,19.203803300857544,measure,False,0.1940359998116037,1.717638999252813,67.84016500023426,0.15764800082251895,11.255793000600534,81.30168699972273,Rock,0.8973779678344727,True,none,False,1
192,19.28512167930603,measure,False,36.409346999789705,1.7779720001271926,68.08436699975573,0.15727699974377174,12.29319500089332,118.85593599981803,Rock,0.8512862920761108,True,none,False,1
193,19.40399408340454,measure,False,0.1953510000021197,1.7156390003947308,68.29736600047909,0.16118500025186222,11.262867999903392,81.77035100015928,Rock,0.8491569757461548,True,none,False,1
194,19.485780954360962,measure,False,35.76003499983926,1.7464350003137952,68.00116399972467,0.15220199929899536,12.287861998629523,118.08564399871102,Rock,0.8374046087265015,True,none,False,1
195,19.603882551193237,measure,False,0.19398100084799808,1.711193999653915,68.03605300046911,0.15759199959575199,11.25725600104488,81.48642700143682,Rock,0.7302629351615906,True,none,False,1
196,19.685386896133423,measure,False,36.162848000458325,1.7504540010122582,68.06703399888647,0.011166999684064649,11.255033999987063,117.42125800083159,Scissors,0.6822141408920288,False,none,False,0
197,19.8028244972229,measure,False,0.1988320000236854,1.6991389984468697,67.93464600013976,0.17455400120525155,11.256071000389056,81.39922400005162,Scissors,0.8642358183860779,True,none,False,1
198,19.88424015045166,measure,False,37.32130499884079,1.775454000380705,67.7719059985975,0.17420299991499633,12.287028999708127,119.46941499991226,Scissors,0.883396327495575,True,none,False,1
199,20.00372576713562,measure,False,0.18755499877443071,1.8046020013571251,67.96988599853648,0.17635100084589794,12.289436001083232,84.89966900015133,Scissors,0.8900185227394104,True,none,False,1
200,20.088642120361328,measure,False,28.933126999618253,2.398913000433822,68.1368299992755,0.1707399987935787,11.245125999266747,111.02429199854669,Scissors,0.888018012046814,True,none,False,1
201,20.199683904647827,measure,False,0.19437000082689337,1.7568619987287093,67.86168300095596,0.17018399921653327,11.267849000432761,81.38720599890803,Scissors,0.8850191235542297,True,none,False,1
202,20.281086444854736,measure,False,36.49236600176664,1.8053059993690113,68.0796630003897,0.17355499949189834,11.253792999923462,117.94197800008988,Scissors,0.8878157138824463,True,none,False,1
203,20.399044513702393,measure,False,0.19949900161009282,1.7142130000138422,68.35236600090866,0.18468500093149487,11.253644999669632,81.84227700076008,Scissors,0.900426983833313,True,none,False,1
204,20.480902194976807,measure,False,36.686068000562955,1.741009000397753,67.83451699993748,0.1794439995137509,12.279972999749589,118.86399099967093,Scissors,0.8939284682273865,True,none,False,1
205,20.599782943725586,measure,False,0.20120299996051472,1.7187499997817213,67.75246200049878,0.17373999980918597,11.25901599880308,81.24007699916547,Scissors,0.8903836011886597,True,none,False,1
206,20.681039094924927,measure,False,36.56821600088733,1.7854170000646263,68.23314400025993,0.17586899957677815,11.245830999541795,118.1476069996279,Scissors,0.8750159740447998,True,none,False,1
207,20.79920244216919,measure,False,0.20851800036325585,1.7116020007961197,67.96053499965637,0.157722000949434,11.2572750003892,81.43083499999193,Paper,0.7955737113952637,True,none,False,1
208,20.880649089813232,measure,False,32.97247600130504,1.768953999999212,68.16371899913065,0.15609199908794835,11.25490400045237,114.45016200013924,Paper,0.9859869480133057,True,none,False,1
209,20.995115995407104,measure,False,0.19512799917720258,1.7154540000774432,68.02929399964341,0.15916600023047067,11.270090000834898,81.50320499953523,Paper,0.9771362543106079,True,none,False,1
210,21.076635360717773,measure,False,34.583745000418276,1.960583000254701,68.13734800016391,0.16872100059117656,11.244070999964606,118.62804799966398,Paper,0.975837230682373,True,none,False,1
211,21.195279598236084,measure,False,0.1980359993467573,2.373525001530652,67.89864599886641,0.16007300109777134,11.262588999670697,82.02575799987244,Paper,0.9790647625923157,True,none,False,1
212,21.277321338653564,measure,False,36.31716299969412,1.8062320013996214,67.87770099981572,0.16055400010372978,12.295657999857212,118.59710399949108,Paper,0.9806532263755798,True,none,False,1
213,21.395933628082275,measure,False,0.2006659997277893,1.7276580001635011,68.17936600054963,0.16098100059025455,11.271737999777542,81.67144500112045,Paper,0.9821003675460815,True,none,False,1
214,21.47762131690979,measure,False,36.0253670005477,1.7681760000414215,68.10007100102666,0.15870300012466032,11.243441000260646,117.43283200121368,Paper,0.9796363115310669,True,none,False,1
215,21.595070123672485,measure,False,0.20086900076421443,1.7237869997188682,68.11868200020399,0.16535100075998344,11.272163999819895,81.62359399830166,Paper,0.9791514873504639,True,none,False,1
216,21.676710844039917,measure,False,32.949791000646655,1.7646209998929407,68.0044779983291,0.15751799946883693,11.252477999732946,114.26368200045545,Paper,0.9861003756523132,True,none,False,1
217,21.790990591049194,measure,False,0.1973690013983287,1.7113979993155226,68.13392299955012,0.1591100008226931,11.25492299979669,81.59451899882697,Paper,0.9838452339172363,True,none,False,1
218,21.872601985931396,measure,False,37.06656599933922,1.7533430000185035,68.2131820012728,0.16327699995599687,12.28743600040616,119.6256170005654,Paper,0.9848799705505371,True,none,False,1
219,21.992244482040405,measure,False,0.19625799905043095,1.754564998918795,68.05233100021724,0.1590550000400981,11.270181999861961,81.56375999897136,Paper,0.9839609265327454,True,none,False,1
220,22.073825359344482,measure,False,33.48108499994851,2.1207480003795354,68.0359790003422,0.1632959993003169,11.238459999731276,117.53685000076075,Paper,0.9825851917266846,True,none,False,1
221,22.19137740135193,measure,False,0.1983699985430576,1.7358789991703816,68.13862700073514,0.1625179993425263,11.256108000452514,81.63811200029158,Paper,0.9822434186935425,True,none,False,1
222,22.27303147315979,measure,False,36.65823499977705,1.772010000422597,67.99088600018877,0.15572099982819054,11.241812000662321,117.95542199979536,Paper,0.977038562297821,True,none,False,1
223,22.39100456237793,measure,False,0.19344400061527267,1.7065829997591209,68.11170100081654,0.15664700003981125,11.271738001596532,81.58250100132136,Paper,0.9825270771980286,True,none,False,1
224,22.472602367401123,measure,False,33.098679001341225,1.7579909999767551,68.04471900068165,0.1532400001451606,11.253942000621464,114.44323700015957,Paper,0.981277346611023,True,none,False,1
225,22.587061643600464,measure,False,0.19381399943085853,1.7349539994029328,67.98414500008221,0.1579429990670178,11.265441999057657,81.47863100020913,Paper,0.9820441603660583,True,none,False,1
226,22.6685574054718,measure,False,37.16069499932928,1.7698610008665128,67.95231300020532,0.15038799938338343,11.249922999923001,118.41941999955452,Paper,0.9835039973258972,True,none,False,1
227,22.78699231147766,measure,False,0.18690599972615018,1.7142689994216198,67.8531829998974,0.15379599972220603,11.28388500001165,81.32835399919713,Paper,0.9804435968399048,True,none,False,1
228,22.86833691596985,measure,False,37.376416999904905,1.774620001015137,68.05401599922334,0.15266599984897766,12.294139000005089,119.78608000026725,Paper,0.9782904386520386,True,none,False,1
229,22.98813819885254,measure,False,0.18936900050903205,1.713157000267529,67.75177700001223,0.15164800061029382,11.261608000495471,81.20398400023987,Paper,0.977423906326294,True,none,False,1
230,23.069358110427856,measure,False,34.03041500132531,1.819287001126213,67.89292399844271,0.15198099936242215,11.249367000345956,117.614720000347,Paper,0.982313334941864,True,none,False,1
231,23.186989068984985,measure,False,0.18114700105797965,2.3595429993292782,67.80448000063188,0.16920300004130695,11.272571000517928,81.92209200024081,Paper,0.9885809421539307,True,none,False,1
232,23.268927097320557,measure,False,32.80640299999504,1.7852870005299337,68.16982999953325,0.15931400048430078,12.2836760001519,115.34049199872243,Paper,0.9776562452316284,True,none,False,1
233,23.384284734725952,measure,False,0.18818399985320866,1.7181950006488478,67.93227599882812,0.16435100042144768,11.278830999799538,81.41961299952527,Paper,0.9593414664268494,True,none,False,1
234,23.4657199382782,measure,False,36.03366400056984,1.7933790004462935,68.07227500030422,0.16220200086536352,11.246588999711093,117.4435730008554,Paper,0.9555899500846863,True,none,False,1
235,23.58317995071411,measure,False,0.2039619994320674,1.7018990001815837,67.99603400031629,0.15977700059011113,11.282108000159496,81.47487200039905,Paper,0.9714515805244446,True,none,False,1
236,23.664670705795288,measure,False,37.09239999989222,1.7757870009518228,68.00977499915462,0.1574810012243688,11.241127000175766,118.41515999913099,Paper,0.9642625451087952,True,none,False,1
237,23.78310203552246,measure,False,0.2001289994950639,1.7130289998021908,68.04583000121056,0.15497999993385747,11.265625998930773,81.51525999892328,Paper,0.97441166639328,True,none,False,1
238,23.864633798599243,measure,False,37.13600999981281,1.7724350000207778,68.00658999964071,0.15931400048430078,11.242294000112452,118.45508600163157,Paper,0.9736239314079285,True,none,False,1
239,23.983105182647705,measure,False,0.19792500097537413,1.7108619995269692,67.95220099957078,0.16049899932113476,11.260349001531722,81.4189089996944,Paper,0.9715063571929932,True,none,False,1
240,24.064540147781372,measure,False,34.87559600034729,2.1225809996394673,67.94938700113562,0.1606660007382743,11.246330999711063,118.84721400019771,Paper,0.9725329875946045,True,none,False,1
241,24.183403491973877,measure,False,0.197055000171531,1.7181570001412183,68.12664500102983,0.1631659997656243,11.266200999671128,81.60255599977972,Paper,0.9732624888420105,True,none,False,1
242,24.26502251625061,measure,False,32.773476999864215,1.7711569998937193,67.81673899968155,0.1564249996590661,11.247071000980213,113.90535100144916,Paper,0.9730817675590515,True,none,False,1
243,24.37894344329834,measure,False,0.19544300084817223,1.704193999103154,67.95057199997245,0.16474000040034298,11.25336699988111,81.40774200001033,Paper,0.9748823642730713,True,none,False,1
244,24.46036672592163,measure,False,37.43502699944656,1.763083000696497,67.90333100070711,0.15907400120340753,12.291861999983666,119.6879130002344,Paper,0.9759564399719238,True,none,False,1
245,24.580071210861206,measure,False,0.19351800074218772,1.7078609998861793,67.95514599980379,0.16248000065388624,11.268848998952308,81.42081599908124,Paper,0.9795535802841187,True,none,False,1
246,24.661508083343506,measure,False,36.30436700041173,1.7633979987294879,68.1352749998041,0.15648099906684365,11.256736999712302,117.75240399947506,Paper,0.9721331596374512,True,none,False,1
247,24.779276609420776,measure,False,0.19518400040396955,1.7176580004161224,68.04168199960259,0.16457300080219284,11.262034000537824,81.52137199977005,Paper,0.9778318405151367,True,none,False,1
248,24.8608136177063,measure,False,37.00962199945934,1.7644540002947906,67.97849800022959,0.1656280001043342,12.296065000555245,119.34911899879808,Paper,0.9822008609771729,True,none,False,1
249,24.980177640914917,measure,False,0.1959430010174401,1.726769000015338,67.88062799932959,0.16348099961760454,11.280200000328477,81.37670600081037,Paper,0.9803009629249573,True,none,False,1
250,25.061569929122925,measure,False,29.918252001152723,1.842546000261791,68.145403998642,0.16062900067481678,11.242553000556654,113.77716600145504,Paper,0.9766727685928345,True,none,False,1
251,25.175363540649414,measure,False,0.2082209994114237,2.390432000538567,67.86453499989875,0.162832000569324,11.284792999504134,82.04649800063635,Paper,0.9789855480194092,True,none,False,1
252,25.257426500320435,measure,False,36.42162500000268,1.7911949998961063,67.84309100112296,0.1593509987287689,11.251256000832655,117.6015910004935,Paper,0.977448582649231,True,none,False,1
253,25.375044107437134,measure,False,0.20099900029890705,1.7104910002672113,68.01727499987464,0.16225800027314108,11.258090000410448,81.48531600090791,Paper,0.980358362197876,True,none,False,1
254,25.456545114517212,measure,False,37.30891600025643,1.787490000424441,68.07014599871763,0.1674799987085862,11.237720000281115,118.70704800094245,Paper,0.982631504535675,True,none,False,1
255,25.575268745422363,measure,False,0.20190600116620772,1.7150100011349423,67.99847900038003,0.1587210008437978,11.275107999608736,81.48590800010425,Paper,0.9715241193771362,True,none,False,1
256,25.656771421432495,measure,False,37.093139999342384,1.7573429995536571,67.84527600029833,0.1471659998060204,11.246144998949603,118.22921699967992,Paper,0.7690321803092957,True,none,False,1
257,25.77501654624939,measure,False,0.20442499953787774,1.7119170006481,67.95999799942365,0.010351999662816525,11.274125999989337,81.33326100141858,Paper,0.5696676969528198,False,none,False,0
258,25.85636615753174,measure,False,33.515862000058405,1.7735460005496861,67.74690599922906,0.01070300095307175,11.258756001552683,114.4739400006074,Paper,0.4614012539386749,False,none,False,0
259,25.970856189727783,measure,False,0.19779600006586406,1.7095279999921331,68.04940400070336,0.009999999747378752,11.277775000053225,81.41251999950327,Paper,0.5738072395324707,False,none,False,0
260,26.05228590965271,measure,False,35.25402000013855,2.149654999811901,68.0372749993694,0.010924999514827505,11.252922999119619,119.22154599960777,Paper,0.5597465634346008,False,none,False,0
261,26.1715247631073,measure,False,0.19992499983345624,1.7405839989805827,68.06168200091633,0.010574000043561682,11.277014998995583,81.46420499906526,Paper,0.5927603244781494,False,none,False,0
262,26.253005266189575,measure,False,36.8918259991915,1.806213000236312,68.01364599959925,0.010444999134051614,11.260885999945458,118.1556070005172,Scissors,0.35118427872657776,False,none,False,0
263,26.371177196502686,measure,False,0.20227599998179357,1.7032129999279277,68.12734899904171,0.010148000001208857,11.291015000097104,81.50374099932378,Scissors,0.5151938199996948,False,none,False,0
264,26.452697038650513,measure,False,37.21123200011789,1.8532490012148628,68.0283679994318,0.010517998816794716,11.259515000347164,118.53408600109105,Paper,0.4225761592388153,False,none,False,0
265,26.571247339248657,measure,False,0.20679599947470706,1.7051579998224042,68.03612700059603,0.010592999387881719,11.281163000603556,81.41124299982039,Paper,0.38076677918434143,False,none,False,0
266,26.65267515182495,measure,False,33.24825200070336,1.755286999468808,68.13536700065015,0.16362899987143464,11.254590001044562,114.6909199997026,Scissors,0.7314128875732422,True,none,False,1
267,26.7673819065094,measure,False,0.200276999748894,1.7071390011551557,67.96579399997427,0.010944000678136945,11.291090000668191,81.34552100091241,Scissors,0.35743454098701477,False,none,False,0
268,26.84874391555786,measure,False,37.188045998846064,1.7508799992356217,67.92316400060372,0.011333000657032244,11.268255999311805,118.31143900053576,Paper,0.34493374824523926,False,none,False,0
269,26.967073678970337,measure,False,0.20125800074310973,1.6946209998423,68.13862600029097,0.009981999028241262,11.27240500136395,81.49038999908953,Paper,0.26034030318260193,False,none,False,0
270,27.048580408096313,measure,False,34.9799850009731,1.8131939996237634,67.67818499974965,0.011018999430234544,11.274385999058723,118.28773500019452,Paper,0.19390541315078735,False,none,False,0
271,27.166884899139404,measure,False,0.20192499869153835,2.3753950008540414,67.87710999924457,0.011129999620607123,11.303367000436992,81.93549899988284,Paper,0.2277030646800995,False,none,False,0
272,27.248836994171143,measure,False,37.11443700012751,1.7536020004627062,67.911127998741,0.010722000297391787,11.275663999185781,118.2397350003157,Paper,0.2378808706998825,False,none,False,0
273,27.367093086242676,measure,False,0.20590700114553329,1.7144730009022169,68.3004959992104,0.010629999451339245,11.266182000326808,81.66703700044309,Paper,0.2790856659412384,False,none,False,0
274,27.448777437210083,measure,False,37.18954699979804,1.7366939991916297,67.89231299990206,0.010925999958999455,11.261812000157079,118.26838299930387,Paper,0.2782394587993622,False,none,False,0
275,27.56706166267395,measure,False,0.19372099995962344,1.701787999991211,67.76242399973853,0.010611000107019208,11.274070999206742,81.11065199955192,Paper,0.24183054268360138,False,none,False,0
276,27.648189306259155,measure,False,33.77161999924283,1.764935999744921,67.90109000030498,0.010648000170476735,11.258200000156648,114.87584499991499,Paper,0.20745493471622467,False,none,False,0
277,27.763081550598145,measure,False,0.19462899945210665,1.7195840009662788,67.90379399899393,0.011110998457297683,11.280942000666982,81.28663199931907,Paper,0.2654763460159302,False,none,False,0
278,27.84438467025757,measure,False,37.58756299976085,1.755786999638076,67.88416500057792,0.011110998457297683,11.253589000261854,118.66245500095829,Paper,0.22583137452602386,False,none,False,0
279,27.963064193725586,measure,False,0.19899899962183554,1.7080459983844776,67.95805399997334,0.010166000720346346,11.280570999588235,81.32326099985221,Paper,0.2016826719045639,False,none,False,0
280,28.04440450668335,measure,False,35.234650000347756,2.11430399940582,68.06333000167797,0.011037000149372034,11.260033999860752,119.19823100106441,Paper,0.2134346216917038,False,none,False,0
281,28.16361904144287,measure,False,0.19229499957873486,1.7291200001636753,67.7775730000576,0.009871000656858087,11.284311000054004,81.15937399998074,Paper,0.28475871682167053,False,none,False,0
282,28.24479579925537,measure,False,37.194139000348514,1.7418799998267787,67.89609000043129,0.010277999535901472,11.252181999225286,118.26912499964237,Paper,0.21048611402511597,False,none,False,0
283,28.363081693649292,measure,False,0.1926280001498526,1.7179730002681026,68.22321799882047,0.010388001101091504,12.277436000658781,82.58714399926248,Paper,0.30043068528175354,False,none,False,0
284,28.445685386657715,measure,False,32.336330999896745,1.7485469998064218,67.85786799991911,0.010834000931936316,11.257922998993308,113.3855570005835,Paper,0.2588253617286682,False,none,False,0
285,28.55908727645874,measure,False,0.2005360001930967,1.7038610003510257,67.92668300113291,0.010073999874293804,11.281422999672941,81.29394699972181,Paper,0.25317269563674927,False,none,False,0
286,28.640397787094116,measure,False,37.628971000231104,1.7521019999549026,67.8301839998312,0.010314999599358998,11.259626000537537,118.65312200097833,Paper,0.2703660726547241,False,none,False,0
287,28.759067058563232,measure,False,0.1958880002348451,1.7078609998861793,68.09375599914347,0.010574000043561682,11.272977999396971,81.45431599950825,Paper,0.27705374360084534,False,none,False,0
288,28.840538263320923,measure,False,37.49739699924248,1.7583049993845634,68.19644099959987,0.010425999789731577,11.269959999481216,118.90534399935859,Paper,0.2831503450870514,False,none,False,0
289,28.959460258483887,measure,False,0.20479600061662495,1.7070649992092513,68.0684779999865,0.01048099875333719,11.295774998870911,81.45366800090414,Paper,0.3167475461959839,False,none,False,0
290,29.040931224822998,measure,False,34.72433699971589,1.843213000029209,67.73662799969316,0.010740999641711824,11.26881199888885,118.1226249991596,Paper,0.5164196491241455,False,none,False,0
291,29.159070014953613,measure,False,0.20281399883970153,2.391783998973551,67.89709000076982,0.01048199919750914,11.286163999102428,81.95646199965267,Paper,0.4074821174144745,False,none,False,0
292,29.24104380607605,measure,False,33.01773499879346,1.7432309996365802,67.91820200123766,0.010648000170476735,11.267423000390409,114.13201699906494,Paper,0.3200419247150421,False,none,False,0
293,29.355192184448242,measure,False,0.2064060008706292,1.7903419993672287,67.70418400083145,0.011111000276287086,11.281793000307516,81.16592899932584,Paper,0.4790761470794678,False,none,False,0
294,29.43637466430664,measure,False,37.68093299913744,1.7025650013238192,67.93231299889158,0.010833000487764366,11.278071000560885,118.77841799832822,Paper,0.2850487530231476,False,none,False,0
295,29.55517053604126,measure,False,0.20090600082767196,1.781083999958355,67.91362700096215,0.009944000339601189,11.275866998403217,81.35052000034193,Paper,0.28228268027305603,False,none,False,0
296,29.636537790298462,measure,False,37.536359999648994,1.7489910005679121,67.90234900108771,0.010240000847261399,11.257460000706487,118.6244929995155,Paper,0.29216697812080383,False,none,False,0
297,29.755178451538086,measure,False,0.2011479991779197,1.792786999430973,67.90786800047499,0.010296000255038962,11.290701000689296,81.37185400119051,Paper,0.30666881799697876,False,none,False,0
298,29.83656668663025,measure,False,37.52395199990133,1.744916999086854,67.75644300068961,0.010574000043561682,11.26959000066563,118.47621600099956,Paper,0.296175479888916,False,none,False,0
299,29.95506000518799,measure,False,0.20294400019338354,1.7639349989622133,68.17514500107791,0.010887999451369978,11.2800340011745,81.60411099925113,Paper,0.30852362513542175,False,none,False,0
300,30.03668212890625,measure,False,30.064769000091474,2.158674000384053,67.7956469990022,0.010611000107019208,11.260126000706805,114.78986499969324,Paper,0.27931904792785645,False,none,False,0
301,30.151488780975342,measure,False,0.2039989994955249,1.7323250012850622,68.14951500018651,0.010314999599358998,11.283108000498032,81.54557500165538,Paper,0.27159905433654785,False,none,False,0
302,30.23305034637451,measure,False,37.062122000861564,1.7678980002528988,67.7252959994803,0.010721998478402384,11.266052999417298,118.00890300037281,Paper,0.2511208653450012,False,none,False,0
303,30.351075887680054,measure,False,0.20374000087031163,1.7029909995471826,68.01033099873166,0.010924999514827505,11.268699998254306,81.36694700078806,Paper,0.23680034279823303,False,none,False,0
304,30.43245840072632,measure,False,37.63202600021032,1.71441699967545,68.07846000083373,0.010666999514796771,11.268570999163785,118.87519500123744,Paper,0.25296443700790405,False,none,False,0
305,30.551350355148315,measure,False,0.20394300008774735,1.7121950004366226,67.82242400004179,0.010814999768626876,11.287404999166029,81.20411300114938,Paper,0.23385906219482422,False,none,False,0
306,30.632570505142212,measure,False,37.56245200020203,1.7562510001880582,68.20669999979145,0.010648000170476735,11.270348000834929,118.98176900103863,Paper,0.22079072892665863,False,none,False,0
307,30.751569986343384,measure,False,0.2074980002362281,1.714769001409877,67.84325699845795,0.010666999514796771,11.28329300081532,81.22729899878323,Paper,0.2311023473739624,False,none,False,0
308,30.832813501358032,measure,False,37.32447299989872,1.746343001286732,68.26940300015849,0.010462999853189103,11.258942000495153,118.78275100025348,Paper,0.23432758450508118,False,none,False,0
309,30.951613903045654,measure,False,0.2007019993470749,1.705492000837694,67.90253500003018,0.011000000085914508,11.276422999799252,81.26568799889355,Paper,0.22413936257362366,False,none,False,0
310,31.032896995544434,measure,False,30.891190999682294,1.8281199991179164,68.22127399937017,0.010759000360849313,11.254442000790732,114.72288400000252,Paper,0.24443477392196655,False,none,False,0
311,31.14763641357422,measure,False,0.20848100029979832,2.3852650010667276,67.77755499933846,0.010073999874293804,11.293088999082102,81.84966599947074,Paper,0.22881872951984406,False,none,False,0
312,31.229503393173218,measure,False,36.654715999247856,1.7678790009085787,68.0483309988631,0.011111000276287086,11.257090000071912,117.91273800008639,Paper,0.22380533814430237,False,none,False,0
313,31.34743356704712,measure,False,0.20501700055319816,1.7389170006936183,68.0210159989656,0.010185000064666383,11.287329998594942,81.42765000047802,Paper,0.22366882860660553,False,none,False,0
314,31.428877115249634,measure,False,37.26523099976475,1.7083620004996192,67.81136899917328,0.010961999578285031,12.300473001232604,119.26898999990954,Paper,0.20381519198417664,False,none,False,0
315,31.548162698745728,measure,False,0.20418399981281254,1.7362130001856713,67.73968399829755,0.009925999620463699,11.27797799927066,81.13624399993569,Paper,0.261873722076416,False,none,False,0
316,31.62931537628174,measure,False,36.85847499946249,1.7721759995765751,68.29358799950569,0.011222000466659665,11.27220000125817,118.37925299914787,Paper,0.19608230888843536,False,none,False,0
317,31.747711658477783,measure,False,0.20229500114510302,1.7327870009467006,68.13232999957108,0.010444999134051614,11.292219000097248,81.5384819998144,Paper,0.24145080149173737,False,none,False,0
318,31.82926630973816,measure,False,32.92605100068613,1.7491020007582847,68.16358899959596,0.011092999557149597,11.249071001657285,114.26836699865817,Paper,0.26359277963638306,False,none,False,0
